GVKEY,datadate,fyear,indfmt,consol,popsrc,datafmt,conm,curcd,at,csho,ni,opeps,revt,costat,mkvalt,prcc_f
030671,20181231,2018,INDL,C,D,STD,RELIANCE STEEL & ALUMINUM CO,USD,8044.9000,66.8820,633.7000,9.0400,11534.5000,A,4759.9919,71.1700
030683,20101231,2010,INDL,C,D,STD,TEMPLETON DRAGON FUND INC,USD,,37.8730,,,,A,,30.7350
030683,20111231,2011,INDL,C,D,STD,TEMPLETON DRAGON FUND INC,USD,,37.8730,,,,A,,25.4500
030683,20121231,2012,INDL,C,D,STD,TEMPLETON DRAGON FUND INC,USD,,37.8730,,,,A,,28.4400
030683,20131231,2013,INDL,C,D,STD,TEMPLETON DRAGON FUND INC,USD,,37.8730,,,,A,,25.8800
030683,20141231,2014,INDL,C,D,STD,TEMPLETON DRAGON FUND INC,USD,,35.6500,,,,A,,24.0400
030683,20151231,2015,INDL,C,D,STD,TEMPLETON DRAGON FUND INC,USD,,35.1060,,,,A,,17.8100
030683,20161231,2016,INDL,C,D,STD,TEMPLETON DRAGON FUND INC,USD,,34.6810,,,,A,,16.3800
030683,20171231,2017,INDL,C,D,STD,TEMPLETON DRAGON FUND INC,USD,,34.2520,,,,A,,21.5100
030683,20181231,2018,INDL,C,D,STD,TEMPLETON DRAGON FUND INC,USD,,34.1370,,,,A,,17.0000
030710,20101231,2010,INDL,C,D,STD,MATTSON TECHNOLOGY INC,USD,111.6240,50.2590,-33.4030,-0.6700,138.3360,I,150.7770,3.0000
030710,20111231,2011,INDL,C,D,STD,MATTSON TECHNOLOGY INC,USD,113.8430,58.3660,-17.9500,-0.2500,184.9470,I,80.5451,1.3800
030710,20121231,2012,INDL,C,D,STD,MATTSON TECHNOLOGY INC,USD,80.0690,58.7270,-19.3190,-0.2500,126.5260,I,49.3307,0.8400
030710,20131231,2013,INDL,C,D,STD,MATTSON TECHNOLOGY INC,USD,95.9230,59.2030,-10.9750,-0.1200,119.4340,I,162.2162,2.7400
030710,20141231,2014,INDL,C,D,STD,MATTSON TECHNOLOGY INC,USD,121.4870,74.0090,9.8810,0.1400,178.4040,I,251.6306,3.4000
030710,20151231,2015,INDL,C,D,STD,MATTSON TECHNOLOGY INC,USD,123.3130,75.4430,10.3150,0.1600,172.5320,I,266.3138,3.5300
030714,20100331,2009,INDL,C,D,STD,TESSCO TECHNOLOGIES INC,USD,151.3470,4.8210,9.1390,1.8600,522.0320,A,113.3417,23.5100
030714,20110331,2010,INDL,C,D,STD,TESSCO TECHNOLOGIES INC,USD,161.1610,7.4650,10.0180,1.3300,605.2190,A,85.8475,11.5000
030714,20120331,2011,INDL,C,D,STD,TESSCO TECHNOLOGIES INC,USD,202.4980,7.7450,16.4370,2.1200,733.3900,A,197.2652,25.4700
030714,20130331,2012,INDL,C,D,STD,TESSCO TECHNOLOGIES INC,USD,194.3000,7.9880,17.7940,2.2200,752.5650,A,172.8603,21.6400
030714,20140331,2013,INDL,C,D,STD,TESSCO TECHNOLOGIES INC,USD,186.9600,8.1800,16.2490,1.9800,560.0870,A,305.6048,37.3600
030714,20150331,2014,INDL,C,D,STD,TESSCO TECHNOLOGIES INC,USD,189.6010,8.1600,8.6340,1.0900,549.6190,A,201.2256,24.6600
030714,20160331,2015,INDL,C,D,STD,TESSCO TECHNOLOGIES INC,USD,169.4160,8.2720,5.3410,0.7600,530.6820,A,137.7288,16.6500
030714,20170331,2016,INDL,C,D,STD,TESSCO TECHNOLOGIES INC,USD,173.9810,8.3380,1.4450,0.2200,533.2950,A,130.9066,15.7000
030714,20180331,2017,INDL,C,D,STD,TESSCO TECHNOLOGIES INC,USD,199.4240,8.3970,5.1950,0.5400,580.2750,A,194.3906,23.1500
030736,20180131,2017,INDL,C,D,STD,OKTA INC,USD,367.3970,103.9710,-114.3590,-1.1900,259.9900,A,3061.9460,29.4500
030771,20101231,2010,INDL,C,D,STD,GABELLI MULTIMEDIA TRUST INC,USD,,13.6700,,,,A,,8.2100
030771,20111231,2011,INDL,C,D,STD,GABELLI MULTIMEDIA TRUST INC,USD,,13.5760,,,,A,,6.2300
030771,20121231,2012,INDL,C,D,STD,GABELLI MULTIMEDIA TRUST INC,USD,,18.0610,,,,A,,7.8500
030771,20131231,2013,INDL,C,D,STD,GABELLI MULTIMEDIA TRUST INC,USD,,18.0300,,,,A,,12.4100
030771,20141231,2014,INDL,C,D,STD,GABELLI MULTIMEDIA TRUST INC,USD,,18.1670,,,,A,,10.0100
030771,20151231,2015,INDL,C,D,STD,GABELLI MULTIMEDIA TRUST INC,USD,,24.3080,,,,A,,7.5000
030771,20161231,2016,INDL,C,D,STD,GABELLI MULTIMEDIA TRUST INC,USD,,24.3080,,,,A,,7.2400
030771,20171231,2017,INDL,C,D,STD,GABELLI MULTIMEDIA TRUST INC,USD,,24.2800,,,,A,,9.2000
030771,20181231,2018,INDL,C,D,STD,GABELLI MULTIMEDIA TRUST INC,USD,,24.3440,,,,A,,7.0600
030822,20101231,2010,INDL,C,D,STD,REALTY INCOME CORP,USD,3535.5900,118.0590,130.7840,0.9200,345.0090,A,4037.6178,34.2000
030822,20111231,2011,INDL,C,D,STD,REALTY INCOME CORP,USD,4419.3890,133.2230,157.0320,1.0100,421.0590,A,4657.4761,34.9600
030822,20121231,2012,INDL,C,D,STD,REALTY INCOME CORP,USD,5443.3630,133.4520,159.1520,0.8000,475.5100,A,,40.2100
030822,20131231,2013,INDL,C,D,STD,REALTY INCOME CORP,USD,9924.4410,207.4850,245.5640,0.7800,778.3750,A,,37.3300
030822,20141231,2014,INDL,C,D,STD,REALTY INCOME CORP,USD,11012.6220,224.8810,270.6350,1.0300,933.5050,A,,47.7100
030822,20151231,2015,INDL,C,D,STD,REALTY INCOME CORP,USD,11865.8700,250.4170,283.7660,1.0900,1023.2850,A,,51.6300
030822,20161231,2016,INDL,C,D,STD,REALTY INCOME CORP,USD,13152.8710,260.1680,315.5710,1.1300,1103.1720,A,14954.4566,57.4800
030822,20171231,2017,INDL,C,D,STD,REALTY INCOME CORP,USD,14058.1660,284.2140,318.7980,1.2600,1215.7680,A,16205.8823,57.0200
030822,20181231,2018,INDL,C,D,STD,REALTY INCOME CORP,USD,15260.4830,303.7420,363.6140,1.3100,1327.8380,A,19147.8957,63.0400
030830,20171231,2017,INDL,C,D,STD,TOCAGEN INC,USD,92.0730,19.8830,-38.9290,-2.0300,0.0410,A,203.8008,10.2500
030830,20181231,2018,INDL,C,D,STD,TOCAGEN INC,USD,103.0810,23.0000,-48.9550,-2.4400,18.0360,A,188.8300,8.2100
030847,20101231,2010,INDL,C,D,STD,STRATASYS LTD,USD,178.4600,20.8220,9.3700,0.6200,122.0870,A,679.6301,32.6400
030847,20111231,2011,INDL,C,D,STD,STRATASYS LTD,USD,221.7700,21.2460,20.6260,0.9900,155.8940,A,646.0909,30.4100
030847,20121231,2012,INDL,C,D,STD,STRATASYS LTD,USD,1731.5130,38.3720,8.4910,0.9800,215.2440,A,3075.5158,80.1500
030847,20131231,2013,INDL,C,D,STD,STRATASYS LTD,USD,2782.2210,49.2110,-26.9540,-0.3800,484.4030,A,6628.7217,134.7000
030847,20141231,2014,INDL,C,D,STD,STRATASYS LTD,USD,2899.1070,50.9230,-119.4200,0.1700,750.1290,A,4232.2105,83.1100
030847,20151231,2015,INDL,C,D,STD,STRATASYS LTD,USD,1414.3560,52.0820,-1372.8350,-3.8000,695.9950,A,1222.8854,23.4800
030847,20161231,2016,INDL,C,D,STD,STRATASYS LTD,USD,1366.0490,52.6390,-77.2190,-0.9100,672.4580,A,870.6491,16.5400
030847,20171231,2017,INDL,C,D,STD,STRATASYS LTD,USD,1379.7500,53.6310,-39.9810,-0.5800,668.3620,A,1070.4748,19.9600
030857,20100331,2009,INDL,C,D,STD,CARVER BANCORP INC,USD,805.4740,2.4750,-1.0210,-1.1500,44.3640,A,21.6563,8.7500
030857,20110331,2010,INDL,C,D,STD,CARVER BANCORP INC,USD,709.2150,2.4840,-39.5270,-16.1000,43.7750,A,2.2336,0.8992
030857,20120331,2011,INDL,C,D,STD,CARVER BANCORP INC,USD,641.2300,3.6950,-23.4070,-14.2600,31.5900,A,27.7121,7.4999
030857,20130331,2012,INDL,C,D,STD,CARVER BANCORP INC,USD,638.2770,3.6950,0.6620,0.1800,30.8340,A,16.9974,4.6001
030857,20140331,2013,INDL,C,D,STD,CARVER BANCORP INC,USD,639.8380,3.6960,-0.8360,-0.0200,30.0540,A,47.0131,12.7200
030857,20150331,2014,INDL,C,D,STD,CARVER BANCORP INC,USD,676.3860,3.6960,0.3640,0.1000,27.8950,A,17.1494,4.6400
030857,20160331,2015,INDL,C,D,STD,CARVER BANCORP INC,USD,741.7280,3.6960,-0.1700,-0.2600,32.2220,A,19.2931,5.2200
030857,20170331,2016,INDL,C,D,STD,CARVER BANCORP INC,USD,687.8610,3.6960,-2.8530,-0.7800,30.6750,A,13.5274,3.6600
030857,20180331,2017,INDL,C,D,STD,CARVER BANCORP INC,USD,693.9100,3.6960,5.3540,-1.2000,29.1030,A,10.4227,2.8200
030861,20101231,2010,INDL,C,D,STD,KNIGHT-SWIFT TRPTN HLDGS INC,USD,676.9870,83.6930,59.0720,0.7300,730.7090,A,1590.1670,19.0000
030861,20111231,2011,INDL,C,D,STD,KNIGHT-SWIFT TRPTN HLDGS INC,USD,737.5830,79.3920,60.2480,0.7400,866.1990,A,1241.6909,15.6400
030861,20121231,2012,INDL,C,D,STD,KNIGHT-SWIFT TRPTN HLDGS INC,USD,782.5120,79.7600,64.1170,0.8500,936.0360,A,1166.8888,14.6300
030861,20131231,2013,INDL,C,D,STD,KNIGHT-SWIFT TRPTN HLDGS INC,USD,807.1210,80.1990,69.2820,0.8700,969.2370,A,1470.8497,18.3400
030861,20141231,2014,INDL,C,D,STD,KNIGHT-SWIFT TRPTN HLDGS INC,USD,1082.2850,81.8420,102.8620,1.2700,1102.3320,A,2754.8017,33.6600
030861,20151231,2015,INDL,C,D,STD,KNIGHT-SWIFT TRPTN HLDGS INC,USD,1120.2320,80.9670,116.7180,1.4900,1182.9640,A,1961.8304,24.2300
030861,20161231,2016,INDL,C,D,STD,KNIGHT-SWIFT TRPTN HLDGS INC,USD,1078.5250,80.2290,93.8630,1.1900,1118.0340,A,2651.5685,33.0500
030861,20171231,2017,INDL,C,D,STD,KNIGHT-SWIFT TRPTN HLDGS INC,USD,7683.4420,177.9980,484.2920,1.3400,2425.4530,A,7782.0726,43.7200
030861,20181231,2018,INDL,C,D,STD,KNIGHT-SWIFT TRPTN HLDGS INC,USD,7911.8850,172.8440,419.2640,2.3900,5344.0660,A,4333.1991,25.0700
030870,20100630,2010,INDL,C,D,STD,ASPEN TECHNOLOGY INC,USD,394.7130,92.4350,-107.4450,-1.1700,166.3440,A,1006.6172,10.8900
030870,20110630,2011,INDL,C,D,STD,ASPEN TECHNOLOGY INC,USD,411.9750,94.2380,10.2570,-0.5500,198.1540,A,1619.0088,17.1800
030870,20120630,2012,INDL,C,D,STD,ASPEN TECHNOLOGY INC,USD,368.3350,93.4660,-13.8080,-0.1700,243.1340,A,2163.7379,23.1500
030870,20130630,2013,INDL,C,D,STD,ASPEN TECHNOLOGY INC,USD,382.7480,93.6840,45.2620,0.3800,311.3870,A,2697.1624,28.7900
030870,20140630,2014,INDL,C,D,STD,ASPEN TECHNOLOGY INC,USD,407.9720,91.6620,85.7830,0.9300,391.4530,A,4253.1168,46.4000
030870,20150630,2015,INDL,C,D,STD,ASPEN TECHNOLOGY INC,USD,315.3610,84.5040,118.4070,1.3400,440.4010,A,3849.1572,45.5500
030870,20160630,2016,INDL,C,D,STD,ASPEN TECHNOLOGY INC,USD,419.7380,80.1780,139.9510,1.7300,472.3440,A,3226.3627,40.2400
030870,20170630,2017,INDL,C,D,STD,ASPEN TECHNOLOGY INC,USD,247.9420,73.4210,162.1960,1.9000,482.9420,A,4057.2445,55.2600
030870,20180630,2018,INDL,C,D,STD,ASPEN TECHNOLOGY INC,USD,264.9240,71.1870,148.6880,2.1600,499.5140,A,6601.8824,92.7400
030877,20101231,2010,INDL,C,D,STD,COVENANT TRANSPORTATION GRP,USD,432.3660,14.5410,3.2890,0.2300,649.7490,A,140.7569,9.6800
030877,20111231,2011,INDL,C,D,STD,COVENANT TRANSPORTATION GRP,USD,439.8250,14.7220,-14.2670,-0.3300,652.6270,A,43.7243,2.9700
030877,20121231,2012,INDL,C,D,STD,COVENANT TRANSPORTATION GRP,USD,400.2320,14.7590,6.0650,0.4100,674.2540,A,81.6173,5.5300
030877,20131231,2013,INDL,C,D,STD,COVENANT TRANSPORTATION GRP,USD,466.4220,14.9100,5.2440,0.3500,684.5490,A,122.4111,8.2100
030877,20141231,2014,INDL,C,D,STD,COVENANT TRANSPORTATION GRP,USD,554.0170,18.0970,17.8080,1.4700,718.9800,A,490.6097,27.1100
030877,20151231,2015,INDL,C,D,STD,COVENANT TRANSPORTATION GRP,USD,647.4230,18.1230,42.0850,2.0600,724.2400,A,342.3435,18.8900
030877,20161231,2016,INDL,C,D,STD,COVENANT TRANSPORTATION GRP,USD,620.5380,18.2490,16.8350,0.9300,670.6510,A,352.9357,19.3400
030877,20171231,2017,INDL,C,D,STD,COVENANT TRANSPORTATION GRP,USD,649.6680,18.3300,55.4390,0.8400,705.0070,A,526.6209,28.7300
030888,20101231,2010,INDL,C,D,STD,FIDELITY SOUTHERN CORP,USD,1945.3000,10.7760,10.1330,0.6400,138.1930,A,75.2165,6.9800
030888,20111231,2011,INDL,C,D,STD,FIDELITY SOUTHERN CORP,USD,2234.7950,13.3230,11.3980,0.6600,145.1390,A,81.0038,6.0800
030888,20121231,2012,INDL,C,D,STD,FIDELITY SOUTHERN CORP,USD,2477.2910,14.7800,25.3270,1.4100,181.3130,A,141.1490,9.5500
030888,20131231,2013,INDL,C,D,STD,FIDELITY SOUTHERN CORP,USD,2564.1680,21.3430,27.6380,1.3500,194.4410,A,354.5072,16.6100
030888,20141231,2014,INDL,C,D,STD,FIDELITY SOUTHERN CORP,USD,3085.2250,21.3650,30.0360,1.4100,196.9870,A,344.1902,16.1100
030888,20151231,2015,INDL,C,D,STD,FIDELITY SOUTHERN CORP,USD,3849.0630,23.1410,39.1350,1.7700,244.5300,A,516.2757,22.3100
030888,20161231,2016,INDL,C,D,STD,FIDELITY SOUTHERN CORP,USD,4389.6850,26.3180,38.7660,1.5200,290.6080,A,622.9471,23.6700
030888,20171231,2017,INDL,C,D,STD,FIDELITY SOUTHERN CORP,USD,4576.8580,27.0190,39.7960,1.2900,291.9300,A,589.0142,21.8000
030888,20181231,2018,INDL,C,D,STD,FIDELITY SOUTHERN CORP,USD,4733.7960,27.2800,43.8230,1.6100,320.2960,A,709.8256,26.0200
030899,20101231,2010,INDL,C,D,STD,HUDSON TECHNOLOGIES INC,USD,31.0960,23.7810,0.7010,0.0300,37.2730,A,39.0008,1.6400
030899,20111231,2011,INDL,C,D,STD,HUDSON TECHNOLOGIES INC,USD,31.4510,23.7830,1.0340,0.0400,44.3220,A,34.4854,1.4500
030899,20121231,2012,INDL,C,D,STD,HUDSON TECHNOLOGIES INC,USD,57.2320,24.1250,12.8010,0.5400,56.4470,A,87.8150,3.6400
030899,20131231,2013,INDL,C,D,STD,HUDSON TECHNOLOGIES INC,USD,52.3680,25.0700,-5.8420,0.1500,58.6340,A,92.7590,3.7000
030899,20141231,2014,INDL,C,D,STD,HUDSON TECHNOLOGIES INC,USD,59.9350,32.3120,-0.7200,-0.0200,55.8100,A,121.8162,3.7700
030899,20151231,2015,INDL,C,D,STD,HUDSON TECHNOLOGIES INC,USD,85.0110,32.8050,4.7630,0.1400,79.7220,A,97.4309,2.9700
030899,20161231,2016,INDL,C,D,STD,HUDSON TECHNOLOGIES INC,USD,122.4700,41.4660,10.6370,0.3200,105.4810,A,332.1427,8.0100
030899,20171231,2017,INDL,C,D,STD,HUDSON TECHNOLOGIES INC,USD,321.4440,42.3980,11.1570,0.3400,140.3800,A,257.3559,6.0700
030922,20171231,2017,INDL,C,D,STD,VANTAGE ENERGY ACQ CORP,USD,554.9430,69.0000,1.5540,0.0300,0.0000,A,677.1660,9.7200
030923,20171231,2017,INDL,C,D,STD,TECHNIPFMC PLC,USD,28263.7000,465.0000,113.3000,0.9300,15056.9000,A,14559.1500,31.3100
030923,20181231,2018,INDL,C,D,STD,TECHNIPFMC PLC,USD,24784.5000,450.4000,-1921.6000,0.6500,12552.9000,A,8818.8320,19.5800
030932,20101231,2010,INDL,C,D,STD,NORTHWEST BANCSHARES INC,USD,8148.1550,110.2950,57.5230,0.5400,430.9660,A,1298.9994,11.7775
030932,20111231,2011,INDL,C,D,STD,NORTHWEST BANCSHARES INC,USD,7957.7050,97.4930,64.1510,0.6400,418.2060,A,1212.8129,12.4400
030932,20121231,2012,INDL,C,D,STD,NORTHWEST BANCSHARES INC,USD,7942.6000,93.6530,63.5600,0.6800,396.9420,A,1136.9474,12.1400
030932,20131231,2013,INDL,C,D,STD,NORTHWEST BANCSHARES INC,USD,7881.4760,94.2440,66.7390,0.7400,379.8850,A,1392.9263,14.7800
030932,20141231,2014,INDL,C,D,STD,NORTHWEST BANCSHARES INC,USD,7775.0330,94.7210,61.9620,0.6800,376.1930,A,1186.8541,12.5300
030932,20151231,2015,INDL,C,D,STD,NORTHWEST BANCSHARES INC,USD,8951.8990,101.8720,60.5400,0.7100,388.4160,A,1364.0661,13.3900
030932,20161231,2016,INDL,C,D,STD,NORTHWEST BANCSHARES INC,USD,9623.6400,101.6990,49.6670,0.8200,430.9940,A,1833.6330,18.0300
030932,20171231,2017,INDL,C,D,STD,NORTHWEST BANCSHARES INC,USD,9363.9340,102.3950,94.4670,0.8300,452.1500,A,1713.0684,16.7300
030932,20181231,2018,INDL,C,D,STD,NORTHWEST BANCSHARES INC,USD,9607.7730,103.3540,105.4910,1.0400,467.4830,A,1750.8168,16.9400
030939,20101231,2010,INDL,C,D,STD,DRI CORP,USD,53.8300,11.8390,-1.8450,-0.2000,87.3010,I,13.4965,1.1400
030950,20131231,2013,INDL,C,D,STD,MEDIA GENERAL INC,USD,1921.3680,88.5240,6.1400,0.3300,269.9120,I,2000.6424,22.6000
030950,20141231,2014,INDL,C,D,STD,MEDIA GENERAL INC,USD,4742.7740,129.9320,53.5060,0.7000,674.9630,I,2173.7624,16.7300
030950,20151231,2015,INDL,C,D,STD,MEDIA GENERAL INC,USD,4408.3520,128.6000,-39.4590,0.1000,1304.9430,I,2076.8900,16.1500
030962,20171231,2017,INDL,C,D,STD,CADENCE BANCORPORATION,USD,10948.9260,83.6250,102.3530,1.4800,495.6410,A,2267.9100,27.1200
030962,20181231,2018,INDL,C,D,STD,CADENCE BANCORPORATION,USD,12730.2850,81.3690,166.2610,2.0000,602.4330,A,1365.3718,16.7800
030998,20171231,2017,INDL,C,D,STD,EMERALD EXPSTNS EVENTS,USD,1637.9000,72.6040,81.8000,0.5600,341.7000,A,1476.7654,20.3400
030998,20181231,2018,INDL,C,D,STD,EMERALD EXPSTNS EVENTS,USD,1580.0000,71.5910,-25.1000,0.8800,380.7000,A,883.4329,12.3400
030999,20171231,2017,INDL,C,D,STD,CARVANA CO,USD,641.1370,18.0960,-18.3130,-1.3100,858.8700,A,345.9955,19.1200
030999,20181231,2018,INDL,C,D,STD,CARVANA CO,USD,991.0130,41.2080,-61.7540,-1.8500,1955.4670,A,1347.9137,32.7100
031004,20180131,2017,INDL,C,D,STD,CLOUDERA INC,USD,689.1580,145.3270,-385.7930,-2.8700,367.4430,A,2720.5214,18.7200
031005,20171231,2017,INDL,C,D,STD,NCS MULTISTAGE HLDG INC,USD,463.9130,43.9130,2.1020,0.2400,201.6340,A,647.2776,14.7400
031005,20181231,2018,INDL,C,D,STD,NCS MULTISTAGE HLDG INC,USD,229.7010,45.0720,-190.3170,0.1600,226.9630,A,229.4165,5.0900
031037,20101231,2010,INDL,C,D,STD,ASSISTED LIVING CONCEPTS INC,USD,485.1040,11.4870,16.4840,1.4600,233.1280,I,377.3805,32.5300
031037,20111231,2011,INDL,C,D,STD,ASSISTED LIVING CONCEPTS INC,USD,464.0530,22.9690,24.3600,1.0100,234.4520,I,345.2693,14.8900
031037,20121231,2012,INDL,C,D,STD,ASSISTED LIVING CONCEPTS INC,USD,515.7690,22.9710,-26.1250,0.4000,228.3970,I,226.0864,9.7500
031059,20171231,2017,INDL,C,D,STD,ZYMEWORKS INC,USD,131.9550,25.4440,-10.4060,-0.2600,51.7620,A,193.1988,7.5931
031091,20171231,2017,INDL,C,D,STD,VERITONE INC,USD,88.5580,16.1590,-59.6010,-3.0000,14.4130,A,374.8888,23.2000
031091,20181231,2018,INDL,C,D,STD,VERITONE INC,USD,119.5440,19.3280,-61.1040,-3.3600,27.0470,A,73.4464,3.8000
031094,20171231,2017,INDL,C,D,STD,BIOHAVEN PHRMCUTCL HLD,USD,146.8880,36.0580,-127.1900,-3.3800,0.0000,A,972.8448,26.9800
031095,20101231,2010,INDL,C,D,STD,CONDOR HOSPITALITY TR INC,USD,256.6440,22.9180,-10.5850,-0.3100,84.2360,A,36.2104,1.5800
031095,20111231,2011,INDL,C,D,STD,CONDOR HOSPITALITY TR INC,USD,221.1720,23.0700,-17.4450,-0.5200,75.9340,A,15.1155,0.6552
031095,20121231,2012,INDL,C,D,STD,CONDOR HOSPITALITY TR INC,USD,201.8470,23.1460,-10.2100,-0.6200,70.5730,A,23.6089,1.0200
031095,20131231,2013,INDL,C,D,STD,CONDOR HOSPITALITY TR INC,USD,172.0850,2.8980,-1.3510,-0.7500,56.1630,A,7.0711,2.4400
031095,20141231,2014,INDL,C,D,STD,CONDOR HOSPITALITY TR INC,USD,146.4440,4.6930,-16.2360,-5.7900,57.4090,A,10.8408,2.3100
031095,20151231,2015,INDL,C,D,STD,CONDOR HOSPITALITY TR INC,USD,143.8710,4.9420,13.1250,1.2600,57.3410,A,6.1775,1.2500
031095,20161231,2016,INDL,C,D,STD,CONDOR HOSPITALITY TR INC,USD,140.6650,4.9570,22.7950,0.7200,50.4030,A,10.1108,2.0397
031095,20171231,2017,INDL,C,D,STD,CONDOR HOSPITALITY TR INC,USD,242.9800,11.8340,2.8810,-0.9000,55.6430,A,117.7483,9.9500
031099,20101231,2010,INDL,C,D,STD,CANTERBURY PARK HOLDING CORP,USD,32.6480,4.0540,-0.9920,-0.2500,39.9200,A,47.1075,11.6200
031099,20111231,2011,INDL,C,D,STD,CANTERBURY PARK HOLDING CORP,USD,34.1840,4.1020,0.3980,0.1000,40.5860,A,54.3925,13.2600
031099,20121231,2012,INDL,C,D,STD,CANTERBURY PARK HOLDING CORP,USD,34.9000,4.1480,1.0160,0.2500,45.4610,A,39.8623,9.6100
031099,20131231,2013,INDL,C,D,STD,CANTERBURY PARK HOLDING CORP,USD,37.1130,4.1780,1.0170,0.2400,46.7360,A,43.0359,10.3006
031099,20141231,2014,INDL,C,D,STD,CANTERBURY PARK HOLDING CORP,USD,39.4960,4.2010,2.4110,0.3500,48.4700,A,39.1567,9.3208
031099,20151231,2015,INDL,C,D,STD,CANTERBURY PARK HOLDING CORP,USD,45.3410,4.2380,2.7270,0.4300,52.2630,A,43.4395,10.2500
031099,20161231,2016,INDL,C,D,STD,CANTERBURY PARK HOLDING CORP,USD,49.6250,4.3250,4.1960,0.1000,52.4610,A,43.4663,10.0500
031099,20171231,2017,INDL,C,D,STD,CANTERBURY PARK HOLDING CORP,USD,54.5370,4.4140,4.0910,0.5900,56.9530,A,71.7275,16.2500
031108,20171231,2017,INDL,C,D,STD,FIVE POINT HOLDINGS LLC,USD,2978.3550,143.7780,73.2350,-0.2400,139.4310,A,2027.2698,14.1000
031109,20171231,2017,INDL,C,D,STD,ANTERO MIDSTREAM CORP,USD,29.7590,186.1820,2.3250,0.0300,0.0000,A,3671.5090,19.7200
031109,20181231,2018,INDL,C,D,STD,ANTERO MIDSTREAM CORP,USD,47.7050,186.2190,66.6080,0.3300,0.0000,A,2081.9284,11.1800
031112,20171231,2017,INDL,C,D,STD,OVID THRPUTCS INC,USD,89.4580,24.6060,-64.8060,-2.6300,0.0000,A,242.8612,9.8700
031142,20101231,2010,INDL,C,D,STD,STMICROELECTRONICS NV,USD,13349.0000,881.6860,830.0000,0.7600,10346.0000,A,,10.4400
031142,20111231,2011,INDL,C,D,STD,STMICROELECTRONICS NV,USD,12094.0000,884.9950,650.0000,0.7800,9735.0000,A,,5.9300
031142,20121231,2012,INDL,C,D,STD,STMICROELECTRONICS NV,USD,10434.0000,887.9530,-1158.0000,-0.1100,8493.0000,A,,7.2400
031142,20131231,2013,INDL,C,D,STD,STMICROELECTRONICS NV,USD,9173.0000,890.6070,-500.0000,-0.3200,8082.0000,A,,8.0000
031142,20141231,2014,INDL,C,D,STD,STMICROELECTRONICS NV,USD,9008.0000,873.9400,128.0000,0.2000,7404.0000,A,,7.4700
031142,20151231,2015,INDL,C,D,STD,STMICROELECTRONICS NV,USD,8195.0000,878.5370,104.0000,0.1200,6897.0000,A,,6.6600
031142,20161231,2016,INDL,C,D,STD,STMICROELECTRONICS NV,USD,8008.0000,883.4110,165.0000,0.2600,6973.0000,A,,11.3500
031142,20171231,2017,INDL,C,D,STD,STMICROELECTRONICS NV,USD,9681.0000,896.5900,802.0000,1.0200,8347.0000,A,,21.8400
031147,20101231,2010,INDL,C,D,STD,MICREL INC,USD,302.4530,61.6040,50.7080,0.8200,297.3660,I,800.2360,12.9900
031147,20111231,2011,INDL,C,D,STD,MICREL INC,USD,309.9750,61.0390,34.0160,0.5500,259.0250,I,617.1043,10.1100
031147,20121231,2012,INDL,C,D,STD,MICREL INC,USD,281.4540,58.1540,12.3180,0.3500,250.1120,I,552.4630,9.5000
031147,20131231,2013,INDL,C,D,STD,MICREL INC,USD,276.1240,56.4410,17.6480,0.3200,237.0800,I,557.0727,9.8700
031147,20141231,2014,INDL,C,D,STD,MICREL INC,USD,277.1800,56.4360,13.5470,0.2500,247.5940,I,818.8864,14.5100
031156,20171231,2017,INDL,C,D,STD,ROSEHILL RESOURCES INC,USD,476.9820,6.2220,6.8630,-1.0000,76.2360,A,48.9049,7.8600
031170,20101231,2010,INDL,C,D,STD,UNVL STAINLESS & ALLOY PRODS,USD,212.6680,6.8110,13.2420,1.9500,189.4230,A,213.0481,31.2800
031170,20111231,2011,INDL,C,D,STD,UNVL STAINLESS & ALLOY PRODS,USD,361.6720,6.8480,18.1220,3.0100,252.5960,A,255.8413,37.3600
031170,20121231,2012,INDL,C,D,STD,UNVL STAINLESS & ALLOY PRODS,USD,376.2660,6.9580,14.6170,2.1300,250.9900,A,255.8457,36.7700
031170,20131231,2013,INDL,C,D,STD,UNVL STAINLESS & ALLOY PRODS,USD,347.9240,7.0170,-4.0620,-0.5900,180.7680,A,253.0330,36.0600
031170,20141231,2014,INDL,C,D,STD,UNVL STAINLESS & ALLOY PRODS,USD,364.5570,7.0780,4.0500,0.5800,205.5600,A,178.0117,25.1500
031170,20151231,2015,INDL,C,D,STD,UNVL STAINLESS & ALLOY PRODS,USD,298.5550,7.1110,-20.6720,-0.5900,180.6600,A,66.0612,9.2900
031170,20161231,2016,INDL,C,D,STD,UNVL STAINLESS & ALLOY PRODS,USD,296.0450,7.2150,-5.3470,-0.6700,154.4340,A,97.4747,13.5100
031170,20171231,2017,INDL,C,D,STD,UNVL STAINLESS & ALLOY PRODS,USD,321.2310,7.2580,7.6100,0.0200,202.6430,A,155.4664,21.4200
031170,20181231,2018,INDL,C,D,STD,UNVL STAINLESS & ALLOY PRODS,USD,353.3200,8.7250,10.6620,1.2600,255.9270,A,141.4323,16.2100
031203,20101231,2010,INDL,C,D,STD,STILLWATER MINING CO,USD,909.4700,101.8820,50.3650,0.5200,555.8780,I,2175.1807,21.3500
